# x	y	u	v	flags	mask
2.8125e-03	5.1563e-03	2.7963e+01	2.1171e+01	1.0000e+00	0.0000e+00
3.0469e-03	5.1563e-03	2.7756e+01	1.9844e+01	0.0000e+00	0.0000e+00
3.2813e-03	5.1563e-03	1.6328e+01	2.0125e+01	0.0000e+00	0.0000e+00
3.5156e-03	5.1563e-03	1.4733e+01	2.0843e+01	0.0000e+00	0.0000e+00
3.7500e-03	5.1563e-03	1.4236e+01	2.1717e+01	0.0000e+00	0.0000e+00
3.9844e-03	5.1563e-03	1.3766e+01	2.1721e+01	0.0000e+00	0.0000e+00
4.2188e-03	5.1563e-03	1.3706e+01	2.1873e+01	0.0000e+00	0.0000e+00
4.4531e-03	5.1563e-03	1.3579e+01	2.1827e+01	1.0000e+00	0.0000e+00
4.6875e-03	5.1563e-03	1.3497e+01	2.1830e+01	0.0000e+00	0.0000e+00
4.9219e-03	5.1563e-03	1.3669e+01	2.1785e+01	0.0000e+00	0.0000e+00
5.1563e-03	5.1563e-03	1.3697e+01	2.1799e+01	0.0000e+00	0.0000e+00
5.3906e-03	5.1563e-03	1.3590e+01	2.1747e+01	1.0000e+00	0.0000e+00
5.6250e-03	5.1563e-03	1.3330e+01	2.1746e+01	0.0000e+00	0.0000e+00
5.8594e-03	5.1563e-03	1.3391e+01	2.1699e+01	1.0000e+00	0.0000e+00
6.0938e-03	5.1563e-03	1.3250e+01	2.1754e+01	0.0000e+00	0.0000e+00
6.3281e-03	5.1563e-03	1.3017e+01	2.1758e+01	0.0000e+00	0.0000e+00
6.5625e-03	5.1563e-03	1.3007e+01	2.1642e+01	0.0000e+00	0.0000e+00
6.7969e-03	5.1563e-03	1.3009e+01	2.1764e+01	0.0000e+00	0.0000e+00
7.0313e-03	5.1563e-03	1.2719e+01	2.1750e+01	0.0000e+00	0.0000e+00
7.2656e-03	5.1563e-03	1.2986e+01	2.1607e+01	1.0000e+00	0.0000e+00
2.3438e-04	4.9219e-03	3.3533e+01	2.1530e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.9219e-03	3.3427e+01	2.1546e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.9219e-03	2.8884e+01	2.2088e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.9219e-03	3.2382e+01	2.0975e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.9219e-03	3.5521e+01	2.1261e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.9219e-03	3.3673e+01	2.1494e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.9219e-03	3.4174e+01	2.1695e+01	0.0000e+00	0.0000e+00
1.8750e-03	4.9219e-03	3.2904e+01	2.0984e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.9219e-03	3.2587e+01	2.1430e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.9219e-03	3.2167e+01	2.1668e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.9219e-03	3.4840e+01	2.1251e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.9219e-03	3.1878e+01	2.0877e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.9219e-03	2.3177e+01	2.0192e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.9219e-03	2.0544e+01	2.1388e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.9219e-03	1.4810e+01	2.0746e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.9219e-03	1.3938e+01	2.2014e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.9219e-03	1.3123e+01	2.2147e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.9219e-03	1.3511e+01	2.1895e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.9219e-03	1.3386e+01	2.1856e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.9219e-03	1.3414e+01	2.1756e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.9219e-03	1.3661e+01	2.1681e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.9219e-03	1.3590e+01	2.1774e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.9219e-03	1.3756e+01	2.1723e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.9219e-03	1.3383e+01	2.1532e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.9219e-03	1.3358e+01	2.1702e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.9219e-03	1.3205e+01	2.1567e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.9219e-03	1.3000e+01	2.1567e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.9219e-03	1.3126e+01	2.1606e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.9219e-03	1.3012e+01	2.1626e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.9219e-03	1.2834e+01	2.1641e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.9219e-03	1.2946e+01	2.1383e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.6875e-03	3.7174e+01	2.0932e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.6875e-03	3.3558e+01	2.1646e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.6875e-03	3.3782e+01	2.1637e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.6875e-03	3.1972e+01	2.1444e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.6875e-03	3.4662e+01	2.1516e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.6875e-03	3.3682e+01	2.1621e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.6875e-03	3.3449e+01	2.1666e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.6875e-03	3.2837e+01	2.1649e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.6875e-03	3.2730e+01	2.1578e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.6875e-03	2.8973e+01	2.1022e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.6875e-03	3.6283e+01	2.0262e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.6875e-03	2.7642e+01	2.1226e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.6875e-03	2.4235e+01	2.1249e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.6875e-03	2.0352e+01	2.1407e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.6875e-03	1.4325e+01	2.2016e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.6875e-03	1.3810e+01	2.2198e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.6875e-03	1.3076e+01	2.2227e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.6875e-03	1.3480e+01	2.1796e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.6875e-03	1.3432e+01	2.1845e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.6875e-03	1.3644e+01	2.1839e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.6875e-03	1.3961e+01	2.1923e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.6875e-03	1.3796e+01	2.1759e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.6875e-03	1.3513e+01	2.1756e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.6875e-03	1.3432e+01	2.1728e+01	1.0000e+00	0.0000e+00
5.8594e-03	4.6875e-03	1.3306e+01	2.1700e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.6875e-03	1.3185e+01	2.1674e+01	1.0000e+00	0.0000e+00
6.3281e-03	4.6875e-03	1.3091e+01	2.1658e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.6875e-03	1.3031e+01	2.1580e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.6875e-03	1.2854e+01	2.1533e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.6875e-03	1.3018e+01	2.1506e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.6875e-03	1.3077e+01	2.1242e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.4531e-03	3.9280e+01	2.2113e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.4531e-03	3.4306e+01	2.1718e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.4531e-03	3.4236e+01	2.1795e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.4531e-03	3.3051e+01	2.2436e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.4531e-03	3.3352e+01	2.2322e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.4531e-03	3.3525e+01	2.1750e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.4531e-03	3.3335e+01	2.1805e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.4531e-03	3.2830e+01	2.1764e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.4531e-03	2.9946e+01	2.2585e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.4531e-03	3.2129e+01	2.1558e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.4531e-03	3.2889e+01	2.1617e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.4531e-03	2.7553e+01	2.1429e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.4531e-03	2.4117e+01	2.1506e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.4531e-03	2.0258e+01	2.1670e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.4531e-03	1.4182e+01	2.2475e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.4531e-03	1.3582e+01	2.2100e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.4531e-03	1.3744e+01	2.1914e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.4531e-03	1.3483e+01	2.1742e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.4531e-03	1.3503e+01	2.1841e+01	1.0000e+00	0.0000e+00
4.6875e-03	4.4531e-03	1.3516e+01	2.1819e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.4531e-03	1.3401e+01	2.1794e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.4531e-03	1.3527e+01	2.1782e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.4531e-03	1.3474e+01	2.1787e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.4531e-03	1.3518e+01	2.1968e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.4531e-03	1.3287e+01	2.1685e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.4531e-03	1.3291e+01	2.1606e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.4531e-03	1.3079e+01	2.1643e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.4531e-03	1.2914e+01	2.1629e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.4531e-03	1.3030e+01	2.1623e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.4531e-03	1.3028e+01	2.1626e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.4531e-03	1.3046e+01	2.1621e+01	1.0000e+00	0.0000e+00
2.3438e-04	4.2188e-03	3.5265e+01	2.1808e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.2188e-03	3.4818e+01	2.1829e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.2188e-03	3.4502e+01	2.1838e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.2188e-03	3.3813e+01	2.1859e+01	1.0000e+00	0.0000e+00
1.1719e-03	4.2188e-03	3.3691e+01	2.1875e+01	1.0000e+00	0.0000e+00
1.4063e-03	4.2188e-03	3.3422e+01	2.1897e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.2188e-03	3.3099e+01	2.1950e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.2188e-03	3.5359e+01	2.2051e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.2188e-03	3.4451e+01	2.2545e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.2188e-03	3.1770e+01	2.1688e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.2188e-03	3.0164e+01	2.1637e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.2188e-03	2.9580e+01	2.1776e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.2188e-03	2.4222e+01	2.1708e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.2188e-03	2.0511e+01	2.1874e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.2188e-03	1.7167e+01	2.1933e+01	1.0000e+00	0.0000e+00
3.7500e-03	4.2188e-03	1.3657e+01	2.1926e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.2188e-03	1.3544e+01	2.1687e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.2188e-03	1.3521e+01	2.1764e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.2188e-03	1.3490e+01	2.1830e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.2188e-03	1.3469e+01	2.1885e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.2188e-03	1.3357e+01	2.1765e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.2188e-03	1.3504e+01	2.1791e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.2188e-03	1.3440e+01	2.1761e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.2188e-03	1.3362e+01	2.1723e+01	1.0000e+00	0.0000e+00
5.8594e-03	4.2188e-03	1.3248e+01	2.1739e+01	0.0000e+00	0.0000e+00
6.0938e-03	4.2188e-03	1.3158e+01	2.1663e+01	1.0000e+00	0.0000e+00
6.3281e-03	4.2188e-03	1.3063e+01	2.1647e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.2188e-03	1.2796e+01	2.1724e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.2188e-03	1.2803e+01	2.1748e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.2188e-03	1.3229e+01	2.1795e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.2188e-03	1.3839e+01	2.1821e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.9844e-03	3.6686e+01	2.1431e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.9844e-03	3.4941e+01	2.1863e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.9844e-03	3.4335e+01	2.1882e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.9844e-03	3.5547e+01	2.1831e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.9844e-03	3.3628e+01	2.1886e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.9844e-03	3.3326e+01	2.1909e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.9844e-03	3.2887e+01	2.1977e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.9844e-03	3.1859e+01	2.1802e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.9844e-03	3.2262e+01	2.1901e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.9844e-03	3.3008e+01	2.1873e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.9844e-03	3.0502e+01	2.1247e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.9844e-03	3.1204e+01	2.1816e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.9844e-03	2.3974e+01	2.1923e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.9844e-03	1.5693e+01	2.2041e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.9844e-03	1.4296e+01	2.2455e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.9844e-03	1.4933e+01	2.1941e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.9844e-03	1.3631e+01	2.1791e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.9844e-03	1.3569e+01	2.1772e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.9844e-03	1.3605e+01	2.1793e+01	1.0000e+00	0.0000e+00
4.6875e-03	3.9844e-03	1.3603e+01	2.1874e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.9844e-03	1.3496e+01	2.1784e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.9844e-03	1.3450e+01	2.1778e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.9844e-03	1.3379e+01	2.1749e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.9844e-03	1.3319e+01	2.1717e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.9844e-03	1.3229e+01	2.1679e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.9844e-03	1.3146e+01	2.1666e+01	1.0000e+00	0.0000e+00
6.3281e-03	3.9844e-03	1.3104e+01	2.1553e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.9844e-03	1.3031e+01	2.1676e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.9844e-03	1.2861e+01	2.1689e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.9844e-03	1.3057e+01	2.1735e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.9844e-03	1.3085e+01	2.1747e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.7500e-03	3.7778e+01	2.2636e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.7500e-03	3.2915e+01	2.2146e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.7500e-03	3.4558e+01	2.1765e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.7500e-03	3.3874e+01	2.1816e+01	1.0000e+00	0.0000e+00
1.1719e-03	3.7500e-03	3.0752e+01	2.1732e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.7500e-03	3.5196e+01	2.2381e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.7500e-03	3.4875e+01	2.1924e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.7500e-03	3.2236e+01	2.2174e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.7500e-03	2.9849e+01	2.2193e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.7500e-03	3.1425e+01	2.1489e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.7500e-03	3.0825e+01	2.1385e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.7500e-03	3.0852e+01	2.2149e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.7500e-03	2.4911e+01	2.2022e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.7500e-03	2.0641e+01	2.2040e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.7500e-03	1.7279e+01	2.1923e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.7500e-03	1.3604e+01	2.2197e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.7500e-03	1.4129e+01	2.1851e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.7500e-03	1.3682e+01	2.1716e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.7500e-03	1.3615e+01	2.1716e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.7500e-03	1.3698e+01	2.1775e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.7500e-03	1.3497e+01	2.1774e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.7500e-03	1.3434e+01	2.1762e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.7500e-03	1.3347e+01	2.1738e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.7500e-03	1.3309e+01	2.1659e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.7500e-03	1.3214e+01	2.1668e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.7500e-03	1.3092e+01	2.1500e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.7500e-03	1.2923e+01	2.1501e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.7500e-03	1.3059e+01	2.1720e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.7500e-03	1.3016e+01	2.1776e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.7500e-03	1.2867e+01	2.1835e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.7500e-03	1.3126e+01	2.1795e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.5156e-03	3.5510e+01	2.1641e+01	1.0000e+00	0.0000e+00
4.6875e-04	3.5156e-03	3.5250e+01	2.1613e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.5156e-03	3.4557e+01	2.1659e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.5156e-03	3.2537e+01	2.1420e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.5156e-03	2.8017e+01	2.1957e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.5156e-03	3.4525e+01	2.1752e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.5156e-03	3.6723e+01	2.1266e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.5156e-03	3.2417e+01	2.1780e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.5156e-03	3.0537e+01	2.1906e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.5156e-03	2.9120e+01	2.2078e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.5156e-03	3.1258e+01	2.2871e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.5156e-03	3.0844e+01	2.2870e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.5156e-03	2.3307e+01	2.1539e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.5156e-03	1.6550e+01	2.1789e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.5156e-03	1.4648e+01	2.1851e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.5156e-03	1.5169e+01	2.1866e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.5156e-03	1.4026e+01	2.1922e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.5156e-03	1.4032e+01	2.1828e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.5156e-03	1.3677e+01	2.1739e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.5156e-03	1.3628e+01	2.1766e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.5156e-03	1.3567e+01	2.1719e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.5156e-03	1.3295e+01	2.1747e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.5156e-03	1.3351e+01	2.1744e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.5156e-03	1.3272e+01	2.1726e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.5156e-03	1.3204e+01	2.1704e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.5156e-03	1.3185e+01	2.1628e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.5156e-03	1.3009e+01	2.1657e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.5156e-03	1.3102e+01	2.1753e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.5156e-03	1.2995e+01	2.1754e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.5156e-03	1.3127e+01	2.1805e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.5156e-03	1.3143e+01	2.1823e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.2813e-03	3.5237e+01	2.1252e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.2813e-03	3.5920e+01	2.1520e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.2813e-03	3.5132e+01	2.1572e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.2813e-03	3.5485e+01	2.1568e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.2813e-03	3.1831e+01	2.2084e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.2813e-03	3.3654e+01	2.1473e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.2813e-03	3.6004e+01	2.1045e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.2813e-03	3.2348e+01	2.1779e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.2813e-03	3.1728e+01	2.1837e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.2813e-03	3.0724e+01	2.1982e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.2813e-03	2.8997e+01	2.2010e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.2813e-03	3.0854e+01	2.3097e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.2813e-03	2.2514e+01	2.1948e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.2813e-03	2.0265e+01	2.1999e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.2813e-03	1.7173e+01	2.1889e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.2813e-03	1.5236e+01	2.1871e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.2813e-03	1.4265e+01	2.1552e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.2813e-03	1.3878e+01	2.1674e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.2813e-03	1.3672e+01	2.1727e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.2813e-03	1.3663e+01	2.1760e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.2813e-03	1.3558e+01	2.1755e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.2813e-03	1.3351e+01	2.1802e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.2813e-03	1.3198e+01	2.1749e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.2813e-03	1.3288e+01	2.1745e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.2813e-03	1.3068e+01	2.1708e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.2813e-03	1.3225e+01	2.1804e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.2813e-03	1.3229e+01	2.1929e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.2813e-03	1.3109e+01	2.1811e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.2813e-03	1.3262e+01	2.1814e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.2813e-03	1.3149e+01	2.1819e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.2813e-03	1.3299e+01	2.1878e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.0469e-03	3.7965e+01	2.1404e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.0469e-03	3.5177e+01	2.1398e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.0469e-03	3.5953e+01	2.0831e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.0469e-03	3.5598e+01	2.1011e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.0469e-03	3.4707e+01	2.1542e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.0469e-03	3.2418e+01	2.1780e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.0469e-03	3.2362e+01	2.1737e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.0469e-03	3.2459e+01	2.1211e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.0469e-03	2.8136e+01	2.1528e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.0469e-03	3.0189e+01	2.1625e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.0469e-03	2.8794e+01	2.1986e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.0469e-03	2.6174e+01	2.1972e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.0469e-03	2.3165e+01	2.1977e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.0469e-03	1.5355e+01	2.1317e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.0469e-03	1.6791e+01	2.1831e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.0469e-03	1.4491e+01	2.1858e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.0469e-03	1.4389e+01	2.1852e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.0469e-03	1.4004e+01	2.1815e+01	1.0000e+00	0.0000e+00
4.4531e-03	3.0469e-03	1.3805e+01	2.1644e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.0469e-03	1.3698e+01	2.1761e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.0469e-03	1.3595e+01	2.1762e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.0469e-03	1.3533e+01	2.1871e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.0469e-03	1.3394e+01	2.1771e+01	1.0000e+00	0.0000e+00
