# x	y	u	v	flags	mask
2.5781e-03	5.1563e-03	4.1295e+01	2.1103e+01	1.0000e+00	0.0000e+00
2.8125e-03	5.1563e-03	4.2801e+01	2.0211e+01	0.0000e+00	0.0000e+00
3.0469e-03	5.1563e-03	3.1679e+01	2.0861e+01	1.0000e+00	0.0000e+00
3.2813e-03	5.1563e-03	2.0395e+01	2.0696e+01	0.0000e+00	0.0000e+00
3.5156e-03	5.1563e-03	1.7903e+01	2.1043e+01	0.0000e+00	0.0000e+00
3.7500e-03	5.1563e-03	1.5672e+01	2.1035e+01	0.0000e+00	0.0000e+00
3.9844e-03	5.1563e-03	1.4857e+01	2.1365e+01	0.0000e+00	0.0000e+00
4.2188e-03	5.1563e-03	1.5083e+01	2.1482e+01	1.0000e+00	0.0000e+00
4.4531e-03	5.1563e-03	1.5036e+01	2.1534e+01	0.0000e+00	0.0000e+00
4.6875e-03	5.1563e-03	1.4804e+01	2.1571e+01	0.0000e+00	0.0000e+00
4.9219e-03	5.1563e-03	1.4805e+01	2.1582e+01	1.0000e+00	0.0000e+00
5.1563e-03	5.1563e-03	1.4774e+01	2.1590e+01	1.0000e+00	0.0000e+00
5.3906e-03	5.1563e-03	1.4787e+01	2.1567e+01	0.0000e+00	0.0000e+00
5.6250e-03	5.1563e-03	1.4782e+01	2.1601e+01	1.0000e+00	0.0000e+00
5.8594e-03	5.1563e-03	1.4739e+01	2.1633e+01	0.0000e+00	0.0000e+00
6.0938e-03	5.1563e-03	1.4718e+01	2.1690e+01	0.0000e+00	0.0000e+00
6.3281e-03	5.1563e-03	1.4868e+01	2.1598e+01	0.0000e+00	0.0000e+00
6.5625e-03	5.1563e-03	1.4940e+01	2.1671e+01	0.0000e+00	0.0000e+00
6.7969e-03	5.1563e-03	1.4812e+01	2.1626e+01	0.0000e+00	0.0000e+00
7.0313e-03	5.1563e-03	1.4899e+01	2.1601e+01	1.0000e+00	0.0000e+00
7.2656e-03	5.1563e-03	1.4845e+01	2.1713e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.9219e-03	4.4495e+01	2.1539e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.9219e-03	4.4592e+01	2.1469e+01	0.0000e+00	0.0000e+00
7.0313e-04	4.9219e-03	4.4516e+01	2.1500e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.9219e-03	4.4534e+01	2.1555e+01	1.0000e+00	0.0000e+00
1.1719e-03	4.9219e-03	4.4425e+01	2.1565e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.9219e-03	4.4537e+01	2.1620e+01	0.0000e+00	0.0000e+00
1.6406e-03	4.9219e-03	4.4480e+01	2.1595e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.9219e-03	4.4421e+01	2.1582e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.9219e-03	4.4167e+01	2.1525e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.9219e-03	4.3788e+01	2.1367e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.9219e-03	4.1251e+01	2.1133e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.9219e-03	4.2264e+01	2.0527e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.9219e-03	3.2972e+01	1.9581e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.9219e-03	2.2340e+01	2.0050e+01	0.0000e+00	0.0000e+00
3.5156e-03	4.9219e-03	2.0610e+01	2.1116e+01	1.0000e+00	0.0000e+00
3.7500e-03	4.9219e-03	1.5105e+01	2.1392e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.9219e-03	1.5689e+01	2.1523e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.9219e-03	1.5146e+01	2.1560e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.9219e-03	1.4892e+01	2.1548e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.9219e-03	1.4766e+01	2.1602e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.9219e-03	1.4794e+01	2.1682e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.9219e-03	1.4578e+01	2.1533e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.9219e-03	1.4817e+01	2.1585e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.9219e-03	1.4734e+01	2.1616e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.9219e-03	1.4881e+01	2.1653e+01	0.0000e+00	0.0000e+00
6.0938e-03	4.9219e-03	1.4837e+01	2.1606e+01	1.0000e+00	0.0000e+00
6.3281e-03	4.9219e-03	1.4861e+01	2.1609e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.9219e-03	1.4875e+01	2.1605e+01	1.0000e+00	0.0000e+00
6.7969e-03	4.9219e-03	1.4925e+01	2.1572e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.9219e-03	1.4923e+01	2.1604e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.9219e-03	1.4986e+01	2.1540e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.6875e-03	4.4548e+01	2.1535e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.6875e-03	4.4543e+01	2.1538e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.6875e-03	4.4529e+01	2.1540e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.6875e-03	4.4528e+01	2.1545e+01	1.0000e+00	0.0000e+00
1.1719e-03	4.6875e-03	4.4490e+01	2.1591e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.6875e-03	4.4701e+01	2.1587e+01	0.0000e+00	0.0000e+00
1.6406e-03	4.6875e-03	4.4581e+01	2.1628e+01	0.0000e+00	0.0000e+00
1.8750e-03	4.6875e-03	4.4382e+01	2.1653e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.6875e-03	4.4553e+01	2.1637e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.6875e-03	4.4306e+01	2.1618e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.6875e-03	4.3977e+01	2.1434e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.6875e-03	4.1525e+01	2.1165e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.6875e-03	3.1265e+01	2.0999e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.6875e-03	1.9355e+01	2.0826e+01	0.0000e+00	0.0000e+00
3.5156e-03	4.6875e-03	1.5945e+01	2.2638e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.6875e-03	1.5710e+01	2.1755e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.6875e-03	1.4821e+01	2.1510e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.6875e-03	1.4991e+01	2.1584e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.6875e-03	1.4884e+01	2.1596e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.6875e-03	1.4843e+01	2.1696e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.6875e-03	1.4760e+01	2.1669e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.6875e-03	1.4583e+01	2.1554e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.6875e-03	1.4825e+01	2.1541e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.6875e-03	1.4758e+01	2.1558e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.6875e-03	1.4894e+01	2.1606e+01	0.0000e+00	0.0000e+00
6.0938e-03	4.6875e-03	1.4842e+01	2.1607e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.6875e-03	1.4859e+01	2.1596e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.6875e-03	1.4976e+01	2.1580e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.6875e-03	1.5009e+01	2.1591e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.6875e-03	1.4870e+01	2.1593e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.6875e-03	1.5195e+01	2.1585e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.4531e-03	4.3795e+01	2.1562e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.4531e-03	4.4511e+01	2.1694e+01	0.0000e+00	0.0000e+00
7.0313e-04	4.4531e-03	4.4474e+01	2.1556e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.4531e-03	4.4574e+01	2.1540e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.4531e-03	4.4530e+01	2.1552e+01	1.0000e+00	0.0000e+00
1.4063e-03	4.4531e-03	4.4577e+01	2.1500e+01	0.0000e+00	0.0000e+00
1.6406e-03	4.4531e-03	4.4485e+01	2.1554e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.4531e-03	4.4470e+01	2.1705e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.4531e-03	4.4510e+01	2.1727e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.4531e-03	4.4320e+01	2.1775e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.4531e-03	4.3917e+01	2.1701e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.4531e-03	4.2991e+01	2.1760e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.4531e-03	3.1550e+01	2.0239e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.4531e-03	2.5738e+01	2.0979e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.4531e-03	1.6365e+01	2.2867e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.4531e-03	1.6883e+01	2.1219e+01	1.0000e+00	0.0000e+00
3.9844e-03	4.4531e-03	1.4632e+01	2.1428e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.4531e-03	1.4937e+01	2.1688e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.4531e-03	1.4916e+01	2.1603e+01	1.0000e+00	0.0000e+00
4.6875e-03	4.4531e-03	1.4810e+01	2.1615e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.4531e-03	1.4801e+01	2.1674e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.4531e-03	1.4785e+01	2.1607e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.4531e-03	1.4751e+01	2.1578e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.4531e-03	1.4829e+01	2.1525e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.4531e-03	1.4827e+01	2.1585e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.4531e-03	1.4808e+01	2.1559e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.4531e-03	1.4862e+01	2.1574e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.4531e-03	1.4855e+01	2.1593e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.4531e-03	1.4916e+01	2.1610e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.4531e-03	1.4928e+01	2.1574e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.4531e-03	1.5094e+01	2.1591e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.2188e-03	4.5364e+01	2.1427e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.2188e-03	4.4495e+01	2.1555e+01	0.0000e+00	0.0000e+00
7.0313e-04	4.2188e-03	4.4647e+01	2.1545e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.2188e-03	4.4509e+01	2.1548e+01	1.0000e+00	0.0000e+00
1.1719e-03	4.2188e-03	4.4481e+01	2.1477e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.2188e-03	4.4398e+01	2.1422e+01	0.0000e+00	0.0000e+00
1.6406e-03	4.2188e-03	4.4667e+01	2.1499e+01	0.0000e+00	0.0000e+00
1.8750e-03	4.2188e-03	4.4500e+01	2.1586e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.2188e-03	4.4155e+01	2.1507e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.2188e-03	4.3636e+01	2.1501e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.2188e-03	4.1192e+01	2.1380e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.2188e-03	4.3731e+01	2.1925e+01	0.0000e+00	0.0000e+00
3.0469e-03	4.2188e-03	3.3466e+01	2.1157e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.2188e-03	1.7538e+01	1.8956e+01	0.0000e+00	0.0000e+00
3.5156e-03	4.2188e-03	1.7338e+01	2.0626e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.2188e-03	1.7066e+01	2.1231e+01	1.0000e+00	0.0000e+00
3.9844e-03	4.2188e-03	1.4842e+01	2.1569e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.2188e-03	1.5000e+01	2.1727e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.2188e-03	1.4908e+01	2.1596e+01	1.0000e+00	0.0000e+00
4.6875e-03	4.2188e-03	1.4819e+01	2.1581e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.2188e-03	1.4879e+01	2.1637e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.2188e-03	1.4718e+01	2.1637e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.2188e-03	1.4806e+01	2.1586e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.2188e-03	1.4807e+01	2.1555e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.2188e-03	1.4825e+01	2.1581e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.2188e-03	1.4825e+01	2.1566e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.2188e-03	1.4872e+01	2.1512e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.2188e-03	1.4837e+01	2.1508e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.2188e-03	1.4816e+01	2.1572e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.2188e-03	1.4855e+01	2.1608e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.2188e-03	1.4994e+01	2.1581e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.9844e-03	4.7565e+01	2.1386e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.9844e-03	4.4481e+01	2.1539e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.9844e-03	4.4364e+01	2.1616e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.9844e-03	4.4483e+01	2.1676e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.9844e-03	4.4550e+01	2.1551e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.9844e-03	4.4519e+01	2.1521e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.9844e-03	4.4625e+01	2.1500e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.9844e-03	4.4474e+01	2.1438e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.9844e-03	4.4163e+01	2.1276e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.9844e-03	4.3842e+01	2.1195e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.9844e-03	4.3588e+01	2.1151e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.9844e-03	3.6908e+01	2.1149e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.9844e-03	3.4607e+01	2.1357e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.9844e-03	2.0558e+01	1.8957e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.9844e-03	1.7338e+01	2.0883e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.9844e-03	1.7277e+01	2.1190e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.9844e-03	1.5670e+01	2.1477e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.9844e-03	1.5098e+01	2.1598e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.9844e-03	1.4904e+01	2.1545e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.9844e-03	1.4847e+01	2.1624e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.9844e-03	1.4816e+01	2.1605e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.9844e-03	1.4846e+01	2.1667e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.9844e-03	1.4840e+01	2.1623e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.9844e-03	1.4815e+01	2.1611e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.9844e-03	1.4763e+01	2.1566e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.9844e-03	1.4837e+01	2.1640e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.9844e-03	1.4883e+01	2.1583e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.9844e-03	1.4919e+01	2.1484e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.9844e-03	1.4781e+01	2.1505e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.9844e-03	1.4872e+01	2.1614e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.9844e-03	1.4916e+01	2.1575e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.7500e-03	4.4864e+01	2.1542e+01	1.0000e+00	0.0000e+00
4.6875e-04	3.7500e-03	4.4451e+01	2.1563e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.7500e-03	4.4366e+01	2.1576e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.7500e-03	4.4460e+01	2.1500e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.7500e-03	4.4564e+01	2.1462e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.7500e-03	4.4505e+01	2.1512e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.7500e-03	4.4534e+01	2.1447e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.7500e-03	4.4601e+01	2.1380e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.7500e-03	4.3973e+01	2.1501e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.7500e-03	4.3782e+01	2.1305e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.7500e-03	4.3266e+01	2.1528e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.7500e-03	4.3440e+01	2.1528e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.7500e-03	3.1300e+01	2.1070e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.7500e-03	2.5902e+01	2.1024e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.7500e-03	2.0631e+01	2.1025e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.7500e-03	1.5968e+01	2.1226e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.7500e-03	1.5680e+01	2.1428e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.7500e-03	1.5000e+01	2.1524e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.7500e-03	1.4878e+01	2.1615e+01	1.0000e+00	0.0000e+00
4.6875e-03	3.7500e-03	1.4695e+01	2.1572e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.7500e-03	1.4780e+01	2.1631e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.7500e-03	1.4854e+01	2.1675e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.7500e-03	1.4819e+01	2.1624e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.7500e-03	1.4810e+01	2.1620e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.7500e-03	1.4812e+01	2.1599e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.7500e-03	1.4823e+01	2.1579e+01	1.0000e+00	0.0000e+00
6.3281e-03	3.7500e-03	1.4829e+01	2.1561e+01	1.0000e+00	0.0000e+00
6.5625e-03	3.7500e-03	1.4919e+01	2.1512e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.7500e-03	1.4947e+01	2.1555e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.7500e-03	1.4851e+01	2.1575e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.7500e-03	1.4899e+01	2.1573e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.5156e-03	4.4878e+01	2.1560e+01	1.0000e+00	0.0000e+00
4.6875e-04	3.5156e-03	4.4771e+01	2.1556e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.5156e-03	4.4723e+01	2.1549e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.5156e-03	4.4501e+01	2.1551e+01	1.0000e+00	0.0000e+00
1.1719e-03	3.5156e-03	4.4495e+01	2.1536e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.5156e-03	4.4492e+01	2.1515e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.5156e-03	4.4461e+01	2.1562e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.5156e-03	4.4534e+01	2.1486e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.5156e-03	4.4021e+01	2.1527e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.5156e-03	4.3120e+01	2.1512e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.5156e-03	4.0749e+01	2.1417e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.5156e-03	4.2972e+01	2.2034e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.5156e-03	3.1083e+01	2.1147e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.5156e-03	2.5633e+01	2.1090e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.5156e-03	1.6607e+01	2.1418e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.5156e-03	1.5702e+01	2.1575e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.5156e-03	1.4815e+01	2.1682e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.5156e-03	1.5041e+01	2.1553e+01	1.0000e+00	0.0000e+00
4.4531e-03	3.5156e-03	1.4626e+01	2.1619e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.5156e-03	1.4815e+01	2.1631e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.5156e-03	1.4800e+01	2.1634e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.5156e-03	1.4875e+01	2.1673e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.5156e-03	1.4852e+01	2.1597e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.5156e-03	1.4796e+01	2.1625e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.5156e-03	1.4805e+01	2.1688e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.5156e-03	1.4849e+01	2.1689e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.5156e-03	1.4807e+01	2.1552e+01	1.0000e+00	0.0000e+00
6.5625e-03	3.5156e-03	1.4863e+01	2.1507e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.5156e-03	1.4869e+01	2.1534e+01	1.0000e+00	0.0000e+00
7.0313e-03	3.5156e-03	1.4916e+01	2.1580e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.5156e-03	1.5073e+01	2.1580e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.2813e-03	4.4925e+01	2.1520e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.2813e-03	4.4448e+01	2.1616e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.2813e-03	4.4513e+01	2.1578e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.2813e-03	4.4466e+01	2.1524e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.2813e-03	4.4566e+01	2.1494e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.2813e-03	4.4483e+01	2.1512e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.2813e-03	4.4423e+01	2.1536e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.2813e-03	4.4375e+01	2.1564e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.2813e-03	4.4226e+01	2.1638e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.2813e-03	4.3265e+01	2.1576e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.2813e-03	4.2965e+01	2.2305e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.2813e-03	3.6587e+01	2.1271e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.2813e-03	3.1189e+01	2.1224e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.2813e-03	2.1504e+01	2.0136e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.2813e-03	2.0556e+01	2.1173e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.2813e-03	1.5125e+01	2.1484e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.2813e-03	1.4602e+01	2.1657e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.2813e-03	1.4680e+01	2.1644e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.2813e-03	1.4778e+01	2.1597e+01	1.0000e+00	0.0000e+00
4.6875e-03	3.2813e-03	1.4753e+01	2.1723e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.2813e-03	1.4856e+01	2.1753e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.2813e-03	1.4922e+01	2.1666e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.2813e-03	1.4768e+01	2.1521e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.2813e-03	1.4701e+01	2.1650e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.2813e-03	1.4689e+01	2.1673e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.2813e-03	1.4778e+01	2.1570e+01	1.0000e+00	0.0000e+00
6.3281e-03	3.2813e-03	1.4877e+01	2.1597e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.2813e-03	1.4819e+01	2.1451e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.2813e-03	1.4669e+01	2.1482e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.2813e-03	1.4931e+01	2.1614e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.2813e-03	1.5095e+01	2.1646e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.0469e-03	4.5792e+01	2.1519e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.0469e-03	4.4469e+01	2.1660e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.0469e-03	4.4487e+01	2.1624e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.0469e-03	4.4369e+01	2.1455e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.0469e-03	4.4496e+01	2.1550e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.0469e-03	4.4525e+01	2.1551e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.0469e-03	4.4428e+01	2.1526e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.0469e-03	4.4349e+01	2.1547e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.0469e-03	4.4221e+01	2.1668e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.0469e-03	4.4232e+01	2.1740e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.0469e-03	4.3210e+01	2.1696e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.0469e-03	3.6354e+01	2.1297e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.0469e-03	3.3224e+01	2.0283e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.0469e-03	2.0209e+01	2.0712e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.0469e-03	1.5341e+01	2.2063e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.0469e-03	1.6743e+01	2.1277e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.0469e-03	1.4495e+01	2.1728e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.0469e-03	1.4744e+01	2.1577e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.0469e-03	1.4688e+01	2.1557e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.0469e-03	1.4781e+01	2.1593e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.0469e-03	1.4771e+01	2.1746e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.0469e-03	1.4769e+01	2.1680e+01	0.0000e+00	0.0000e+00
