# x	y	u	v	flags	mask
2.5781e-03	5.1563e-03	4.3967e+01	2.1500e+01	1.0000e+00	0.0000e+00
2.8125e-03	5.1563e-03	4.4113e+01	2.1334e+01	0.0000e+00	0.0000e+00
3.0469e-03	5.1563e-03	4.3443e+01	2.1449e+01	0.0000e+00	0.0000e+00
3.2813e-03	5.1563e-03	4.1067e+01	2.1693e+01	0.0000e+00	0.0000e+00
3.5156e-03	5.1563e-03	3.8800e+01	2.1623e+01	0.0000e+00	0.0000e+00
3.7500e-03	5.1563e-03	3.6685e+01	2.1548e+01	0.0000e+00	0.0000e+00
3.9844e-03	5.1563e-03	3.5175e+01	2.1649e+01	0.0000e+00	0.0000e+00
4.2188e-03	5.1563e-03	3.3853e+01	2.1605e+01	0.0000e+00	0.0000e+00
4.4531e-03	5.1563e-03	3.2923e+01	2.1578e+01	1.0000e+00	0.0000e+00
4.6875e-03	5.1563e-03	3.1724e+01	2.1565e+01	0.0000e+00	0.0000e+00
4.9219e-03	5.1563e-03	3.0869e+01	2.1571e+01	0.0000e+00	0.0000e+00
5.1563e-03	5.1563e-03	3.0139e+01	2.1591e+01	0.0000e+00	0.0000e+00
5.3906e-03	5.1563e-03	2.9557e+01	2.1501e+01	1.0000e+00	0.0000e+00
5.6250e-03	5.1563e-03	2.8765e+01	2.1478e+01	0.0000e+00	0.0000e+00
5.8594e-03	5.1563e-03	2.8222e+01	2.1468e+01	1.0000e+00	0.0000e+00
6.0938e-03	5.1563e-03	2.7533e+01	2.1474e+01	0.0000e+00	0.0000e+00
6.3281e-03	5.1563e-03	2.7054e+01	2.1460e+01	1.0000e+00	0.0000e+00
6.5625e-03	5.1563e-03	2.6556e+01	2.1463e+01	0.0000e+00	0.0000e+00
6.7969e-03	5.1563e-03	2.6195e+01	2.1464e+01	0.0000e+00	0.0000e+00
7.0313e-03	5.1563e-03	2.5759e+01	2.1466e+01	0.0000e+00	0.0000e+00
7.2656e-03	5.1563e-03	2.5829e+01	2.1405e+01	1.0000e+00	0.0000e+00
2.3438e-04	4.9219e-03	4.4499e+01	2.1528e+01	1.0000e+00	0.0000e+00
4.6875e-04	4.9219e-03	4.4483e+01	2.1533e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.9219e-03	4.4470e+01	2.1560e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.9219e-03	4.4444e+01	2.1551e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.9219e-03	4.4392e+01	2.1584e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.9219e-03	4.4438e+01	2.1548e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.9219e-03	4.4521e+01	2.1522e+01	0.0000e+00	0.0000e+00
1.8750e-03	4.9219e-03	4.4566e+01	2.1520e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.9219e-03	4.4390e+01	2.1522e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.9219e-03	4.4355e+01	2.1513e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.9219e-03	4.4391e+01	2.1413e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.9219e-03	4.3032e+01	2.1550e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.9219e-03	4.3479e+01	2.1804e+01	0.0000e+00	0.0000e+00
3.2813e-03	4.9219e-03	4.0370e+01	2.1584e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.9219e-03	3.8802e+01	2.1688e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.9219e-03	3.6646e+01	2.1578e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.9219e-03	3.5131e+01	2.1638e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.9219e-03	3.3904e+01	2.1635e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.9219e-03	3.2703e+01	2.1590e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.9219e-03	3.1722e+01	2.1570e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.9219e-03	3.0850e+01	2.1504e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.9219e-03	3.0297e+01	2.1528e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.9219e-03	2.9553e+01	2.1479e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.9219e-03	2.8849e+01	2.1362e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.9219e-03	2.8219e+01	2.1474e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.9219e-03	2.7516e+01	2.1339e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.9219e-03	2.6956e+01	2.1366e+01	0.0000e+00	0.0000e+00
6.5625e-03	4.9219e-03	2.6555e+01	2.1473e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.9219e-03	2.6195e+01	2.1407e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.9219e-03	2.5878e+01	2.1438e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.9219e-03	2.5699e+01	2.1159e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.6875e-03	4.4670e+01	2.1519e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.6875e-03	4.4487e+01	2.1555e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.6875e-03	4.4473e+01	2.1556e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.6875e-03	4.4382e+01	2.1563e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.6875e-03	4.4387e+01	2.1551e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.6875e-03	4.4435e+01	2.1552e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.6875e-03	4.4432e+01	2.1551e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.6875e-03	4.4418e+01	2.1548e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.6875e-03	4.4384e+01	2.1539e+01	1.0000e+00	0.0000e+00
2.3438e-03	4.6875e-03	4.4392e+01	2.1603e+01	0.0000e+00	0.0000e+00
2.5781e-03	4.6875e-03	4.4381e+01	2.1493e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.6875e-03	4.2918e+01	2.1561e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.6875e-03	4.1792e+01	2.1562e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.6875e-03	4.0262e+01	2.1574e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.6875e-03	3.8759e+01	2.1508e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.6875e-03	3.6607e+01	2.1642e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.6875e-03	3.5100e+01	2.1644e+01	0.0000e+00	0.0000e+00
4.2188e-03	4.6875e-03	3.3897e+01	2.1565e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.6875e-03	3.2781e+01	2.1600e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.6875e-03	3.1782e+01	2.1610e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.6875e-03	3.0941e+01	2.1552e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.6875e-03	3.0128e+01	2.1435e+01	0.0000e+00	0.0000e+00
5.3906e-03	4.6875e-03	2.9562e+01	2.1518e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.6875e-03	2.8888e+01	2.1502e+01	1.0000e+00	0.0000e+00
5.8594e-03	4.6875e-03	2.8199e+01	2.1485e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.6875e-03	2.7524e+01	2.1504e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.6875e-03	2.7049e+01	2.1454e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.6875e-03	2.6532e+01	2.1436e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.6875e-03	2.6029e+01	2.1321e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.6875e-03	2.5936e+01	2.1280e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.6875e-03	2.5158e+01	2.1112e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.4531e-03	4.4287e+01	2.1542e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.4531e-03	4.4498e+01	2.1579e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.4531e-03	4.4418e+01	2.1563e+01	0.0000e+00	0.0000e+00
9.3750e-04	4.4531e-03	4.4383e+01	2.1529e+01	0.0000e+00	0.0000e+00
1.1719e-03	4.4531e-03	4.4433e+01	2.1570e+01	0.0000e+00	0.0000e+00
1.4063e-03	4.4531e-03	4.4438e+01	2.1561e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.4531e-03	4.4436e+01	2.1559e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.4531e-03	4.4427e+01	2.1557e+01	1.0000e+00	0.0000e+00
2.1094e-03	4.4531e-03	4.4427e+01	2.1631e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.4531e-03	4.4263e+01	2.1565e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.4531e-03	4.4266e+01	2.1564e+01	0.0000e+00	0.0000e+00
2.8125e-03	4.4531e-03	4.2908e+01	2.1596e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.4531e-03	4.1768e+01	2.1593e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.4531e-03	4.0237e+01	2.1600e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.4531e-03	3.8633e+01	2.1448e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.4531e-03	3.6517e+01	2.1547e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.4531e-03	3.5438e+01	2.1568e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.4531e-03	3.3891e+01	2.1481e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.4531e-03	3.2942e+01	2.1568e+01	1.0000e+00	0.0000e+00
4.6875e-03	4.4531e-03	3.1779e+01	2.1571e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.4531e-03	3.0944e+01	2.1564e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.4531e-03	3.0292e+01	2.1539e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.4531e-03	2.9503e+01	2.1542e+01	0.0000e+00	0.0000e+00
5.6250e-03	4.4531e-03	2.8861e+01	2.1630e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.4531e-03	2.8187e+01	2.1497e+01	1.0000e+00	0.0000e+00
6.0938e-03	4.4531e-03	2.7513e+01	2.1487e+01	0.0000e+00	0.0000e+00
6.3281e-03	4.4531e-03	2.7059e+01	2.1465e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.4531e-03	2.6551e+01	2.1420e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.4531e-03	2.6206e+01	2.1410e+01	1.0000e+00	0.0000e+00
7.0313e-03	4.4531e-03	2.6017e+01	2.1401e+01	1.0000e+00	0.0000e+00
7.2656e-03	4.4531e-03	2.5645e+01	2.1301e+01	0.0000e+00	0.0000e+00
2.3438e-04	4.2188e-03	4.4624e+01	2.1651e+01	0.0000e+00	0.0000e+00
4.6875e-04	4.2188e-03	4.4500e+01	2.1602e+01	1.0000e+00	0.0000e+00
7.0313e-04	4.2188e-03	4.4485e+01	2.1597e+01	1.0000e+00	0.0000e+00
9.3750e-04	4.2188e-03	4.4446e+01	2.1580e+01	1.0000e+00	0.0000e+00
1.1719e-03	4.2188e-03	4.4436e+01	2.1574e+01	1.0000e+00	0.0000e+00
1.4063e-03	4.2188e-03	4.4433e+01	2.1570e+01	1.0000e+00	0.0000e+00
1.6406e-03	4.2188e-03	4.4430e+01	2.1571e+01	1.0000e+00	0.0000e+00
1.8750e-03	4.2188e-03	4.4462e+01	2.1530e+01	0.0000e+00	0.0000e+00
2.1094e-03	4.2188e-03	4.4397e+01	2.1564e+01	0.0000e+00	0.0000e+00
2.3438e-03	4.2188e-03	4.4267e+01	2.1586e+01	1.0000e+00	0.0000e+00
2.5781e-03	4.2188e-03	4.3827e+01	2.1600e+01	1.0000e+00	0.0000e+00
2.8125e-03	4.2188e-03	4.2948e+01	2.1607e+01	1.0000e+00	0.0000e+00
3.0469e-03	4.2188e-03	4.1821e+01	2.1598e+01	1.0000e+00	0.0000e+00
3.2813e-03	4.2188e-03	4.0298e+01	2.1600e+01	1.0000e+00	0.0000e+00
3.5156e-03	4.2188e-03	3.8591e+01	2.1503e+01	0.0000e+00	0.0000e+00
3.7500e-03	4.2188e-03	3.6571e+01	2.1562e+01	0.0000e+00	0.0000e+00
3.9844e-03	4.2188e-03	3.5443e+01	2.1557e+01	1.0000e+00	0.0000e+00
4.2188e-03	4.2188e-03	3.3934e+01	2.1536e+01	0.0000e+00	0.0000e+00
4.4531e-03	4.2188e-03	3.2750e+01	2.1538e+01	0.0000e+00	0.0000e+00
4.6875e-03	4.2188e-03	3.1734e+01	2.1546e+01	0.0000e+00	0.0000e+00
4.9219e-03	4.2188e-03	3.0977e+01	2.1540e+01	0.0000e+00	0.0000e+00
5.1563e-03	4.2188e-03	3.0310e+01	2.1553e+01	1.0000e+00	0.0000e+00
5.3906e-03	4.2188e-03	2.9579e+01	2.1542e+01	1.0000e+00	0.0000e+00
5.6250e-03	4.2188e-03	2.8759e+01	2.1549e+01	0.0000e+00	0.0000e+00
5.8594e-03	4.2188e-03	2.8013e+01	2.1564e+01	0.0000e+00	0.0000e+00
6.0938e-03	4.2188e-03	2.7587e+01	2.1506e+01	1.0000e+00	0.0000e+00
6.3281e-03	4.2188e-03	2.7056e+01	2.1488e+01	1.0000e+00	0.0000e+00
6.5625e-03	4.2188e-03	2.6517e+01	2.1496e+01	0.0000e+00	0.0000e+00
6.7969e-03	4.2188e-03	2.6133e+01	2.1486e+01	0.0000e+00	0.0000e+00
7.0313e-03	4.2188e-03	2.5643e+01	2.1442e+01	0.0000e+00	0.0000e+00
7.2656e-03	4.2188e-03	2.5873e+01	2.1458e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.9844e-03	4.4971e+01	2.1706e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.9844e-03	4.4493e+01	2.1612e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.9844e-03	4.4482e+01	2.1605e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.9844e-03	4.4429e+01	2.1633e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.9844e-03	4.4444e+01	2.1572e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.9844e-03	4.4442e+01	2.1567e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.9844e-03	4.4434e+01	2.1569e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.9844e-03	4.4478e+01	2.1576e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.9844e-03	4.4363e+01	2.1585e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.9844e-03	4.4371e+01	2.1525e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.9844e-03	4.3878e+01	2.1629e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.9844e-03	4.4144e+01	2.1760e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.9844e-03	4.3065e+01	2.1766e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.9844e-03	4.1095e+01	2.1626e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.9844e-03	3.8557e+01	2.1568e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.9844e-03	3.6984e+01	2.1578e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.9844e-03	3.5007e+01	2.1524e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.9844e-03	3.3848e+01	2.1588e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.9844e-03	3.2989e+01	2.1559e+01	1.0000e+00	0.0000e+00
4.6875e-03	3.9844e-03	3.1832e+01	2.1594e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.9844e-03	3.1117e+01	2.1561e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.9844e-03	3.0308e+01	2.1564e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.9844e-03	2.9541e+01	2.1555e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.9844e-03	2.8828e+01	2.1541e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.9844e-03	2.8080e+01	2.1604e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.9844e-03	2.7574e+01	2.1511e+01	1.0000e+00	0.0000e+00
6.3281e-03	3.9844e-03	2.7059e+01	2.1456e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.9844e-03	2.6577e+01	2.1491e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.9844e-03	2.6072e+01	2.1511e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.9844e-03	2.5598e+01	2.1521e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.9844e-03	2.5859e+01	2.1481e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.7500e-03	4.4638e+01	2.1819e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.7500e-03	4.4421e+01	2.1635e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.7500e-03	4.4439e+01	2.1582e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.7500e-03	4.4457e+01	2.1580e+01	1.0000e+00	0.0000e+00
1.1719e-03	3.7500e-03	4.4442e+01	2.1619e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.7500e-03	4.4448e+01	2.1562e+01	1.0000e+00	0.0000e+00
1.6406e-03	3.7500e-03	4.4426e+01	2.1583e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.7500e-03	4.4458e+01	2.1615e+01	0.0000e+00	0.0000e+00
2.1094e-03	3.7500e-03	4.4392e+01	2.1596e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.7500e-03	4.4202e+01	2.1613e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.7500e-03	4.4139e+01	2.1548e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.7500e-03	4.4146e+01	2.1653e+01	0.0000e+00	0.0000e+00
3.0469e-03	3.7500e-03	4.3202e+01	2.1678e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.7500e-03	4.0572e+01	2.1645e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.7500e-03	3.8866e+01	2.1616e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.7500e-03	3.6560e+01	2.1611e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.7500e-03	3.5459e+01	2.1553e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.7500e-03	3.3806e+01	2.1542e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.7500e-03	3.2754e+01	2.1519e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.7500e-03	3.1842e+01	2.1581e+01	0.0000e+00	0.0000e+00
4.9219e-03	3.7500e-03	3.1131e+01	2.1568e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.7500e-03	3.0315e+01	2.1568e+01	1.0000e+00	0.0000e+00
5.3906e-03	3.7500e-03	2.9456e+01	2.1570e+01	0.0000e+00	0.0000e+00
5.6250e-03	3.7500e-03	2.8793e+01	2.1519e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.7500e-03	2.8146e+01	2.1473e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.7500e-03	2.7525e+01	2.1525e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.7500e-03	2.7044e+01	2.1538e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.7500e-03	2.6567e+01	2.1513e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.7500e-03	2.5989e+01	2.1577e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.7500e-03	2.5619e+01	2.1599e+01	0.0000e+00	0.0000e+00
7.2656e-03	3.7500e-03	2.5816e+01	2.1511e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.5156e-03	4.4469e+01	2.1610e+01	1.0000e+00	0.0000e+00
4.6875e-04	3.5156e-03	4.4462e+01	2.1601e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.5156e-03	4.4458e+01	2.1589e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.5156e-03	4.4471e+01	2.1583e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.5156e-03	4.4451e+01	2.1551e+01	1.0000e+00	0.0000e+00
1.4063e-03	3.5156e-03	4.4479e+01	2.1517e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.5156e-03	4.4459e+01	2.1495e+01	0.0000e+00	0.0000e+00
1.8750e-03	3.5156e-03	4.4410e+01	2.1556e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.5156e-03	4.4354e+01	2.1572e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.5156e-03	4.4415e+01	2.1631e+01	0.0000e+00	0.0000e+00
2.5781e-03	3.5156e-03	4.4232e+01	2.1768e+01	0.0000e+00	0.0000e+00
2.8125e-03	3.5156e-03	4.3271e+01	2.1676e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.5156e-03	4.3544e+01	2.1754e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.5156e-03	4.1432e+01	2.1779e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.5156e-03	3.8593e+01	2.1579e+01	0.0000e+00	0.0000e+00
3.7500e-03	3.5156e-03	3.7122e+01	2.1582e+01	1.0000e+00	0.0000e+00
3.9844e-03	3.5156e-03	3.5161e+01	2.1663e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.5156e-03	3.3908e+01	2.1576e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.5156e-03	3.2766e+01	2.1533e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.5156e-03	3.2050e+01	2.1576e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.5156e-03	3.0905e+01	2.1590e+01	0.0000e+00	0.0000e+00
5.1563e-03	3.5156e-03	3.0157e+01	2.1599e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.5156e-03	2.9541e+01	2.1569e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.5156e-03	2.8802e+01	2.1552e+01	1.0000e+00	0.0000e+00
5.8594e-03	3.5156e-03	2.8148e+01	2.1532e+01	1.0000e+00	0.0000e+00
6.0938e-03	3.5156e-03	2.7506e+01	2.1425e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.5156e-03	2.6984e+01	2.1477e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.5156e-03	2.6529e+01	2.1522e+01	1.0000e+00	0.0000e+00
6.7969e-03	3.5156e-03	2.5987e+01	2.1507e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.5156e-03	2.5939e+01	2.1516e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.5156e-03	2.5751e+01	2.1513e+01	1.0000e+00	0.0000e+00
2.3438e-04	3.2813e-03	4.4170e+01	2.1521e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.2813e-03	4.4445e+01	2.1579e+01	1.0000e+00	0.0000e+00
7.0313e-04	3.2813e-03	4.4445e+01	2.1570e+01	1.0000e+00	0.0000e+00
9.3750e-04	3.2813e-03	4.4426e+01	2.1563e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.2813e-03	4.4481e+01	2.1524e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.2813e-03	4.4509e+01	2.1494e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.2813e-03	4.4435e+01	2.1532e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.2813e-03	4.4404e+01	2.1544e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.2813e-03	4.4339e+01	2.1576e+01	1.0000e+00	0.0000e+00
2.3438e-03	3.2813e-03	4.4163e+01	2.1602e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.2813e-03	4.3912e+01	2.1637e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.2813e-03	4.3282e+01	2.1661e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.2813e-03	4.3297e+01	2.1945e+01	0.0000e+00	0.0000e+00
3.2813e-03	3.2813e-03	4.0667e+01	2.1638e+01	1.0000e+00	0.0000e+00
3.5156e-03	3.2813e-03	3.8975e+01	2.1619e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.2813e-03	3.6700e+01	2.1440e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.2813e-03	3.5223e+01	2.1420e+01	0.0000e+00	0.0000e+00
4.2188e-03	3.2813e-03	3.3988e+01	2.1511e+01	0.0000e+00	0.0000e+00
4.4531e-03	3.2813e-03	3.2846e+01	2.1557e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.2813e-03	3.2030e+01	2.1578e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.2813e-03	3.1122e+01	2.1585e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.2813e-03	3.0130e+01	2.1653e+01	0.0000e+00	0.0000e+00
5.3906e-03	3.2813e-03	2.9528e+01	2.1574e+01	1.0000e+00	0.0000e+00
5.6250e-03	3.2813e-03	2.8757e+01	2.1535e+01	0.0000e+00	0.0000e+00
5.8594e-03	3.2813e-03	2.8176e+01	2.1496e+01	0.0000e+00	0.0000e+00
6.0938e-03	3.2813e-03	2.7565e+01	2.1506e+01	0.0000e+00	0.0000e+00
6.3281e-03	3.2813e-03	2.6961e+01	2.1560e+01	0.0000e+00	0.0000e+00
6.5625e-03	3.2813e-03	2.6513e+01	2.1550e+01	0.0000e+00	0.0000e+00
6.7969e-03	3.2813e-03	2.5986e+01	2.1539e+01	0.0000e+00	0.0000e+00
7.0313e-03	3.2813e-03	2.5887e+01	2.1522e+01	1.0000e+00	0.0000e+00
7.2656e-03	3.2813e-03	2.5290e+01	2.1466e+01	0.0000e+00	0.0000e+00
2.3438e-04	3.0469e-03	4.4349e+01	2.1608e+01	0.0000e+00	0.0000e+00
4.6875e-04	3.0469e-03	4.4360e+01	2.1536e+01	0.0000e+00	0.0000e+00
7.0313e-04	3.0469e-03	4.4420e+01	2.1542e+01	0.0000e+00	0.0000e+00
9.3750e-04	3.0469e-03	4.4415e+01	2.1516e+01	0.0000e+00	0.0000e+00
1.1719e-03	3.0469e-03	4.4406e+01	2.1453e+01	0.0000e+00	0.0000e+00
1.4063e-03	3.0469e-03	4.4504e+01	2.1471e+01	0.0000e+00	0.0000e+00
1.6406e-03	3.0469e-03	4.4434e+01	2.1528e+01	1.0000e+00	0.0000e+00
1.8750e-03	3.0469e-03	4.4398e+01	2.1536e+01	1.0000e+00	0.0000e+00
2.1094e-03	3.0469e-03	4.4310e+01	2.1496e+01	0.0000e+00	0.0000e+00
2.3438e-03	3.0469e-03	4.4153e+01	2.1586e+01	1.0000e+00	0.0000e+00
2.5781e-03	3.0469e-03	4.3888e+01	2.1614e+01	1.0000e+00	0.0000e+00
2.8125e-03	3.0469e-03	4.3242e+01	2.1632e+01	1.0000e+00	0.0000e+00
3.0469e-03	3.0469e-03	4.2095e+01	2.1636e+01	1.0000e+00	0.0000e+00
3.2813e-03	3.0469e-03	4.1670e+01	2.1713e+01	0.0000e+00	0.0000e+00
3.5156e-03	3.0469e-03	3.8934e+01	2.1599e+01	1.0000e+00	0.0000e+00
3.7500e-03	3.0469e-03	3.6749e+01	2.1465e+01	0.0000e+00	0.0000e+00
3.9844e-03	3.0469e-03	3.5468e+01	2.1557e+01	1.0000e+00	0.0000e+00
4.2188e-03	3.0469e-03	3.4165e+01	2.1556e+01	1.0000e+00	0.0000e+00
4.4531e-03	3.0469e-03	3.2801e+01	2.1564e+01	0.0000e+00	0.0000e+00
4.6875e-03	3.0469e-03	3.2002e+01	2.1585e+01	1.0000e+00	0.0000e+00
4.9219e-03	3.0469e-03	3.1092e+01	2.1592e+01	1.0000e+00	0.0000e+00
5.1563e-03	3.0469e-03	3.0075e+01	2.1684e+01	0.0000e+00	0.0000e+00
